CI_Name,CI_Cat,CI_Subcat,WBS,Incident_ID,Status,Impact,Urgency,Priority,number_cnt,Category,KB_number,Alert_Status,No_of_Reassignments,Open_Time,Reopen_Time,Resolved_Time,Close_Time,Handle_Time_hrs,Closure_Code,No_of_Related_Interactions,Related_Interaction,No_of_Related_Incidents,No_of_Related_Changes,Related_Change
SUB000523,subapplication,Web Based Application,WBS000073,IM0023237,Closed,4,4,4,0.696833867,incident,KM0000818,closed,0,20-12-2013 11:53,,20-12-2013 15:25,20-12-2013 15:25,"3,53,19,44,444",Software,1,SD0069286,,,
SUB000508,subapplication,Web Based Application,WBS000162,IM0023238,Closed,4,4,4,0.402694465,incident,KM0000553,closed,11,20-12-2013 12:27,,27-03-2014 12:15,27-03-2014 12:15,"6,92,80,33,333",Other,1,SD0069296,,,
WBA000124,application,Web Based Application,WBS000088,IM0023239,Closed,4,4,4,0.051014425,incident,KM0000611,closed,2,20-12-2013 13:55,,17-02-2014 15:31,17-02-2014 15:31,"2,63,075",Other,1,SD0069304,,,
SBA000773,application,Server Based Application,WBS000285,IM0023240,Closed,3,3,3,0.410420008,incident,KM0000926,closed,3,20-12-2013 15:25,,27-12-2013 14:48,27-12-2013 14:48,"1,15,17,77,778",Software,1,SD0069309,,,
WBA000103,application,Web Based Application,WBS000073,IM0023241,Closed,4,4,4,0.50503192,incident,KM0001624,closed,1,20-12-2013 15:35,,23-12-2013 07:29,23-12-2013 07:39,"2,56,63,88,889",Other,1,SD0069312,,,
SBA000459,application,Server Based Application,WBS000073,IM0023242,Closed,4,4,4,0.251457991,incident,KM0002188,closed,2,20-12-2013 15:35,,23-12-2013 11:52,23-12-2013 11:52,"6,78,38,88,889",User manual not used,1,SD0069311,,,
SBA000834,application,Server Based Application,WBS000223,IM0023243,Closed,4,4,4,0.44377387,incident,KM0000979,closed,0,20-12-2013 15:54,,23-12-2013 12:29,23-12-2013 12:29,"7,09,22,22,222",Unknown,1,SD0069313,,,
SBA000609,application,Server Based Application,WBS000263,IM0023244,Closed,5,5,5,0.338287657,request for information,KM0001825,closed,0,20-12-2013 15:55,,24-12-2013 12:00,24-12-2013 12:00,"17,08",Other,1,SD0069316,,,
WBA000018,application,Web Based Application,WBS000073,IM0023245,Closed,4,4,4,0.020618718,incident,KM0000720,closed,1,20-12-2013 16:05,,24-12-2013 08:42,24-12-2013 08:42,"9,60,38,88,889",Other,1,SD0069318,,,
SBA000263,application,Server Based Application,WBS000072,IM0023246,Closed,5,5,5,0.943498609,request for information,KM0000244,closed,2,20-12-2013 16:09,,27-12-2013 15:46,27-12-2013 15:46,"3,11,25,83,333",Other,1,SD0069321,,,
SBA000464,application,Server Based Application,WBS000073,IM0023247,Closed,4,4,4,0.631018544,incident,KM0001315,closed,1,19-12-2013 17:22,,20-12-2013 15:24,20-12-2013 15:24,"8,52,38,88,889",No error - works as designed,1,SD0068797,,,
CBD000721,computer,Banking Device,WBS000146,IM0023248,Closed,2,2,2,0.870503839,incident,KM0000440,closed,0,19-12-2013 17:32,,20-12-2013 07:15,20-12-2013 07:15,"0,285555556",Data,1,SD0068798,,,
SUB000063,subapplication,Server Based Application,WBS000163,IM0023249,Closed,3,3,3,0.732553172,incident,KM0000940,closed,0,20-12-2013 08:56,,20-12-2013 10:43,20-12-2013 10:43,"1,77,19,44,444",User error,1,SD0068817,,,
DTA000056,application,Desktop Application,WBS000091,IM0023250,Closed,3,3,3,0.174534927,incident,KM0001012,closed,6,20-12-2013 08:58,20-12-2013 11:12,,24-12-2013 09:36,"1,12,60,83,333",Software,2,#MULTIVALUE,,,
WBA000018,application,Web Based Application,WBS000073,IM0023251,Closed,4,4,4,0.088297264,incident,KM0001914,closed,0,20-12-2013 09:05,,20-12-2013 10:11,20-12-2013 10:12,"1,11,66,66,667",Other,1,SD0068824,,,
SBA000131,application,Server Based Application,WBS000023,IM0023252,Closed,5,5,5,0.619617932,incident,KM0000134,closed,0,20-12-2013 09:14,,30-12-2013 12:11,30-12-2013 12:11,"6,09,30,55,556",No error - works as designed,1,SD0068827,,,
SBA000659,application,Server Based Application,WBS000128,IM0023253,Closed,3,3,3,0.018288792,incident,KM0002059,closed,0,20-12-2013 09:33,,20-12-2013 10:30,20-12-2013 10:30,"0,960833333",Other,1,SD0069061,,,
SBA000689,application,Server Based Application,WBS000228,IM0023254,Closed,5,5,5,0.736505296,request for information,KM0000656,closed,0,20-12-2013 09:38,,20-12-2013 09:55,20-12-2013 09:55,"0,293888889",No error - works as designed,1,SD0069063,,,
SUB000443,subapplication,Web Based Application,WBS000125,IM0023255,Closed,5,5,5,0.946065777,incident,KM0001158,closed,0,20-12-2013 09:44,,20-12-2013 13:36,20-12-2013 13:36,"3,86,72,22,222",No error - works as designed,1,SD0069069,,,
SUB000534,subapplication,Web Based Application,WBS000073,IM0023256,Closed,5,3,4,0.220888654,incident,KM0000735,closed,8,20-12-2013 09:46,31-12-2013 11:38,03-01-2014 09:59,03-01-2014 09:59,"7,02,06,66,667",Software,2,#MULTIVALUE,,,
DTA000591,application,Desktop Application,WBS000092,IM0023257,Closed,4,4,4,0.764595554,incident,KM0000468,closed,2,20-12-2013 09:51,,20-12-2013 14:26,20-12-2013 14:27,"4,58,88,88,889",Other,1,SD0069064,,,
SUB000456,subapplication,Web Based Application,WBS000073,IM0023258,Closed,4,4,4,0.551945703,incident,KM0001096,closed,0,20-12-2013 10:20,20-12-2013 13:45,20-12-2013 13:57,20-12-2013 13:57,"0,673333333",Operator error,2,#MULTIVALUE,,,
DTA000616,application,Desktop Application,WBS000089,IM0023259,Closed,3,3,3,0.519614264,incident,KM0001973,closed,2,20-12-2013 10:20,,03-01-2014 08:44,03-01-2014 08:45,"9,49,36,11,111",Other,1,SD0069081,,,
LAP001227,computer,Laptop,WBS000091,IM0023260,Closed,5,5,5,0.86814285,incident,KM0000315,closed,0,20-12-2013 10:21,,23-12-2013 15:46,23-12-2013 15:46,"1,59,21,66,667",Hardware,1,SD0069083,,,
SBA000813,application,Server Based Application,WBS000250,IM0023261,Closed,2,2,2,0.344609395,incident,KM0000951,closed,0,20-12-2013 10:30,,20-12-2013 19:08,20-12-2013 19:08,"6,08,41,66,667",Software,1,SD0069091,6,,
DTA000025,application,Desktop Application,WBS000110,IM0023262,Closed,5,5,5,0.920108424,request for information,KM0000897,closed,0,20-12-2013 11:00,,20-12-2013 12:42,20-12-2013 12:42,"1,70,27,77,778",Software,1,SD0069110,,,
SUB000479,subapplication,Web Based Application,WBS000015,IM0023263,Closed,4,4,4,0.21124931,incident,KM0000455,closed,0,20-12-2013 11:00,,20-12-2013 16:35,20-12-2013 16:35,"3,83,13,88,889",Other,1,SD0069103,,,
CBD000738,computer,Banking Device,WBS000146,IM0023264,Closed,2,2,2,0.913646633,incident,KM0000274,closed,0,20-12-2013 11:05,,,20-12-2013 14:37,"3,53,69,44,444",,1,SD0069118,,,
CBD000919,computer,Banking Device,WBS000146,IM0023265,Closed,3,3,3,0.620852035,incident,KM0000274,closed,0,20-12-2013 11:09,,,20-12-2013 14:28,"3,31,86,11,111",,1,SD0069121,,,
SBA000142,application,Server Based Application,WBS000199,IM0023266,Closed,4,4,4,0.631247293,incident,KM0000722,closed,1,20-12-2013 11:12,,20-12-2013 14:00,20-12-2013 14:00,"2,80,69,44,444",No error - works as designed,1,SD0069117,,,
LAP001837,computer,Laptop,WBS000091,IM0023267,Closed,5,5,5,0.762463972,incident,KM0001447,closed,0,20-12-2013 11:20,,24-12-2013 10:02,24-12-2013 10:02,"1,97,09,16,667",Hardware,1,SD0069126,,,
CBA000014,application,Client Based Application,WBS000073,IM0023268,Closed,4,4,4,0.213863663,incident,KM0001597,closed,6,20-12-2013 11:27,,02-01-2014 09:38,02-01-2014 09:38,"6,11,825",Software,1,SD0069331,,,
WBA000058,application,Web Based Application,WBS000073,IM0023269,Closed,4,4,4,0.129400885,incident,KM0001241,closed,6,20-12-2013 11:44,,07-01-2014 11:02,07-01-2014 11:02,"9,07,73,61,111",Other,1,SD0069339,,,
DTA000025,application,Desktop Application,WBS000110,IM0023270,Closed,4,4,4,0.760136417,incident,KM0000833,closed,0,20-12-2013 11:48,,20-12-2013 13:48,20-12-2013 13:49,"2,01,88,88,889",Software,1,SD0069342,,,
WBA000133,application,Web Based Application,WBS000073,IM0023271,Closed,4,4,4,0.038858627,incident,KM0001259,closed,0,20-12-2013 11:52,,20-12-2013 14:05,20-12-2013 14:05,"2,21,19,44,444",Data,1,SD0069343,,,
ADB000094,database,Database,WBS000253,IM0023272,Closed,NS,3,NA,0.578091144,incident,KM0000966,closed,0,20-12-2013 11:59,,20-12-2013 16:15,20-12-2013 16:15,"4,26,13,88,889",Data,1,SD0069351,,,
SBA000458,application,Server Based Application,WBS000073,IM0023273,Closed,4,4,4,0.384190091,incident,KM0001539,closed,1,20-12-2013 12:00,,27-12-2013 11:38,27-12-2013 11:38,"30,635",Other,1,SD0069349,,,
SBA000690,application,Server Based Application,WBS000228,IM0023274,Closed,3,3,3,0.794164404,incident,KM0001710,closed,1,20-12-2013 12:01,,23-12-2013 09:59,23-12-2013 09:59,"8,47,47,22,222",Unknown,1,SD0069347,,,
WBA000144,application,Web Based Application,WBS000318,IM0023275,Closed,4,4,4,0.167053832,incident,KM0000846,closed,2,20-12-2013 12:04,,20-12-2013 15:30,20-12-2013 15:30,"3,43,72,22,222",User error,1,SD0069353,,,
SBA000607,application,Server Based Application,WBS000263,IM0023276,Closed,5,5,5,0.061177111,incident,KM0000592,closed,2,20-12-2013 12:05,,23-12-2013 14:53,23-12-2013 14:53,"1,32,84,72,222",Other,1,SD0069356,,,
SBA000805,application,Server Based Application,WBS000016,IM0023277,Closed,3,3,3,0.118860107,incident,KM0000938,closed,0,20-12-2013 12:09,,20-12-2013 12:11,20-12-2013 12:11,"0,021111111",Software,1,SD0069357,,,
SUB000538,subapplication,Web Based Application,WBS000073,IM0023278,Closed,4,4,4,0.338094146,incident,KM0000848,closed,1,20-12-2013 12:18,,23-12-2013 07:04,23-12-2013 07:04,"5,68,97,22,222",Other,1,SD0069350,,,
SUB000456,subapplication,Web Based Application,WBS000073,IM0023279,Closed,5,5,5,0.672473343,request for information,KM0000769,closed,3,20-12-2013 12:23,,31-12-2013 12:22,31-12-2013 12:22,"5,16,775",Operator error,1,SD0069358,,,
EXC000004,application,Exchange,WBS000094,IM0023280,Closed,5,5,5,0.051429498,request for information,KM0001237,closed,0,20-12-2013 12:35,,27-12-2013 08:41,27-12-2013 08:41,"2,00,65,27,778",Other,1,SD0069355,,,
SBA000088,application,Server Based Application,WBS000017,IM0023281,Closed,5,5,5,0.346129599,incident,KM0000096,closed,4,20-12-2013 12:50,,19-02-2014 13:51,19-02-2014 13:51,"4,06,46,41,667",Other,1,SD0069373,,,
WBA000148,application,Web Based Application,WBS000172,IM0023282,Closed,5,5,5,0.346911678,request for information,KM0000692,closed,0,20-12-2013 12:51,,20-12-2013 15:30,20-12-2013 15:30,"2,65,91,66,667",No error - works as designed,1,SD0069376,,,
SBA000709,application,Server Based Application,WBS000002,IM0023283,Closed,4,4,4,0.778988149,request for information,KM0001410,closed,0,20-12-2013 11:01,,20-12-2013 15:18,20-12-2013 15:18,"4,285",Data,1,SD0069236,,,
SUB000456,subapplication,Web Based Application,WBS000073,IM0023284,Closed,4,4,4,0.207827827,incident,KM0002015,closed,0,20-12-2013 11:05,,20-12-2013 11:32,20-12-2013 11:32,"0,449722222",Operator error,1,SD0069238,,,
SBA000626,application,Server Based Application,WBS000255,IM0023285,Closed,4,4,4,0.088732283,incident,KM0000586,closed,0,20-12-2013 11:11,,20-12-2013 11:26,20-12-2013 11:26,"0,2525",Other,1,SD0069239,,,
SBA000263,application,Server Based Application,WBS000072,IM0023286,Closed,5,5,5,0.670555974,request for information,KM0001113,closed,2,20-12-2013 11:16,,13-01-2014 15:55,13-01-2014 15:55,"0,036944444",Other,1,SD0069245,,,
SBA000427,application,Server Based Application,WBS000307,IM0023287,Closed,3,3,3,0.719672116,incident,KM0001350,closed,0,20-12-2013 11:24,,20-12-2013 15:22,20-12-2013 15:22,"3,25,44,44,444",Data,1,SD0069246,,,
SBA000607,application,Server Based Application,WBS000263,IM0023288,Closed,4,4,4,0.991994041,incident,KM0001106,closed,7,20-12-2013 11:24,,23-12-2013 15:05,23-12-2013 15:06,"1,41,91,11,111",Other,1,SD0069248,,,
SBA000054,application,Server Based Application,WBS000013,IM0023289,Closed,3,3,3,0.943029736,incident,KM0000052,closed,0,20-12-2013 11:27,,20-12-2013 11:39,20-12-2013 11:39,"0,186944444",User error,1,SD0069247,,,
WBA000018,application,Web Based Application,WBS000073,IM0023290,Closed,4,4,4,0.960864583,incident,KM0000720,closed,11,20-12-2013 11:43,,18-02-2014 15:35,18-02-2014 15:35,"2,20,10,55,556",Other,1,SD0069254,,,
SAP000005,application,SAP,WBS000271,IM0023291,Closed,5,5,5,0.776362856,request for information,KM0001572,closed,1,20-12-2013 11:51,,02-01-2014 14:48,02-01-2014 14:48,"1,08,16,66,667",Other,1,SD0069262,,,
SBA000585,application,Server Based Application,WBS000077,IM0023292,Closed,5,5,5,0.889973444,request for information,KM0000564,closed,0,20-12-2013 11:56,,23-12-2013 14:55,23-12-2013 14:55,"1,34,80,55,556",Data,1,SD0069251,,,
WBA000058,application,Web Based Application,WBS000073,IM0023293,Closed,4,4,4,0.684319891,incident,KM0002043,closed,0,20-12-2013 12:17,,20-12-2013 15:11,20-12-2013 15:11,"2,89,77,77,778",Software,1,SD0069406,,,
SBA000063,application,Server Based Application,WBS000264,IM0023294,Closed,5,5,5,0.86920558,incident,KM0001622,closed,0,20-12-2013 12:32,,23-12-2013 09:05,23-12-2013 09:05,"0,108611111",Other,1,SD0069414,,,
SBA000263,application,Server Based Application,WBS000072,IM0023295,Closed,5,5,5,0.503914293,request for information,KM0001113,closed,6,20-12-2013 12:33,,08-01-2014 11:09,08-01-2014 11:09,"1,03,60,69,444",Other,1,SD0069415,,,
SBA000439,application,Server Based Application,WBS000219,IM0023296,Closed,5,5,5,0.152366781,request for information,KM0002018,closed,0,20-12-2013 12:49,,23-12-2013 11:01,23-12-2013 11:01,"8,70,83,33,333",Software,1,SD0069422,,,
DTA000031,application,Desktop Application,WBS000111,IM0023297,Closed,5,5,5,0.254861418,incident,KM0002029,closed,0,20-12-2013 12:51,,13-01-2014 12:59,13-01-2014 12:59,"1,36,63,72,222",Other,1,SD0069424,,,
WBA000144,application,Web Based Application,WBS000318,IM0023298,Closed,4,4,4,0.697624171,incident,KM0000839,closed,2,20-12-2013 12:56,,24-12-2013 10:45,24-12-2013 10:45,"18,815",Other,1,SD0069425,,,
WBA000103,application,Web Based Application,WBS000073,IM0023299,Closed,4,4,4,0.460394251,incident,KM0001624,closed,0,20-12-2013 13:00,,20-12-2013 13:32,20-12-2013 13:32,"0,525277778",Software,1,SD0069429,,,
SBA000360,application,Server Based Application,WBS000073,IM0023300,Closed,5,5,5,0.319104829,incident,KM0001965,closed,1,20-12-2013 13:01,,07-01-2014 15:11,07-01-2014 15:11,"1,82,47,22,222",Software,1,SD0069431,,,
CBA000014,application,Client Based Application,WBS000073,IM0023301,Closed,5,5,5,0.7436675,incident,KM0001707,closed,2,20-12-2013 13:02,,23-12-2013 13:51,23-12-2013 13:51,"1,13,07,77,778",User manual not used,1,SD0069428,,,
WBA000103,application,Web Based Application,WBS000073,IM0023302,Closed,4,4,4,0.03305545,incident,KM0001624,closed,4,20-12-2013 13:21,,20-12-2013 15:14,20-12-2013 15:14,"1,88,58,33,333",Other,1,SD0069438,,,
SBA000609,application,Server Based Application,WBS000263,IM0023303,Closed,5,5,5,0.762343545,request for information,KM0001825,closed,1,20-12-2013 13:26,,20-12-2013 13:49,20-12-2013 13:50,"0,398888889",Other,1,SD0069442,,,
WBA000148,application,Web Based Application,WBS000172,IM0023304,Closed,5,5,5,0.83016408,request for information,KM0000692,closed,0,20-12-2013 13:43,,20-12-2013 15:55,20-12-2013 15:55,"2,18,69,44,444",Software,1,SD0069447,,,
SBA000462,application,Server Based Application,WBS000073,IM0023305,Closed,4,4,4,0.801934379,incident,KM0001363,closed,3,20-12-2013 13:49,,20-12-2013 15:26,20-12-2013 15:27,"1,63,22,22,222",Data,1,SD0069444,,,
SUB000456,subapplication,Web Based Application,WBS000073,IM0023306,Closed,4,4,4,0.255523882,incident,KM0000767,closed,0,20-12-2013 13:53,,20-12-2013 14:51,20-12-2013 14:51,"0,968333333",User error,1,SD0069451,,,
SBA000263,application,Server Based Application,WBS000072,IM0023307,Closed,5,5,5,0.411795131,request for information,KM0001110,closed,0,20-12-2013 13:59,,20-12-2013 14:00,20-12-2013 14:00,"0,014444444",Other,1,SD0069454,,,
SUB000113,subapplication,Server Based Application,WBS000095,IM0023308,Closed,5,5,5,0.073456026,request for information,KM0000226,closed,0,20-12-2013 14:00,,20-12-2013 14:22,20-12-2013 14:22,"0,368333333",User error,1,SD0069452,,,
SUB000456,subapplication,Web Based Application,WBS000073,IM0023309,Closed,4,4,4,0.816300128,incident,KM0001521,closed,0,20-12-2013 14:03,,20-12-2013 14:34,20-12-2013 14:35,"0,528055556",Other,1,SD0069453,,,
SBA000607,application,Server Based Application,WBS000263,IM0023310,Closed,4,4,4,0.194924935,incident,KM0001106,closed,3,20-12-2013 14:04,,24-12-2013 09:50,24-12-2013 09:50,"1,67,73,88,889",Other,1,SD0069455,,,
WBA000133,application,Web Based Application,WBS000073,IM0023311,Closed,5,5,5,0.183833803,request for information,KM0001329,closed,0,20-12-2013 14:18,,24-12-2013 10:18,24-12-2013 10:18,"1,70,00,83,333",User manual not used,1,SD0069459,,,
SBA000462,application,Server Based Application,WBS000073,IM0023312,Closed,4,4,4,0.603294073,incident,KM0001865,closed,0,20-12-2013 14:22,,20-12-2013 14:53,20-12-2013 14:53,"0,5125",Software,1,SD0069460,,,
LAP000013,computer,Laptop,WBS000091,IM0023313,Closed,5,5,5,0.022776228,incident,KM0001444,closed,0,20-12-2013 14:22,,30-12-2013 17:05,30-12-2013 17:05,"4,47,08,88,889",Hardware,1,SD0069462,,,
SUB000479,subapplication,Web Based Application,WBS000015,IM0023314,Closed,4,4,4,0.611593549,incident,KM0000453,closed,2,20-12-2013 14:39,,24-12-2013 12:33,24-12-2013 12:34,"1,06,13,88,889",Software,1,SD0069468,,,
SBA000805,application,Server Based Application,WBS000016,IM0023315,Closed,3,3,3,0.459842535,incident,KM0000938,closed,0,20-12-2013 12:11,,20-12-2013 12:12,20-12-2013 12:13,"0,033611111",Unknown,1,SD0069199,,,
SBA000689,application,Server Based Application,WBS000228,IM0023316,Closed,5,5,5,0.255844413,request for information,KM0000656,closed,0,20-12-2013 12:14,,20-12-2013 12:48,20-12-2013 12:48,"0,56",No error - works as designed,1,SD0069472,,,
DTA000057,application,Desktop Application,WBS000094,IM0023317,Closed,5,5,5,0.896185604,incident,KM0000539,closed,0,20-12-2013 12:27,,23-12-2013 11:07,23-12-2013 11:07,"9,17,36,11,111",No error - works as designed,1,SD0069473,,,
DSK000006,computer,Desktop,WBS000091,IM0023318,Closed,5,5,5,0.845078216,incident,KM0001446,closed,0,20-12-2013 12:36,,31-12-2013 13:29,31-12-2013 13:29,"1,39,98,33,333",Hardware,1,SD0069477,,,
SBA000812,application,Server Based Application,WBS000223,IM0023319,Closed,4,4,4,0.035341971,incident,KM0000949,closed,0,20-12-2013 12:48,,23-12-2013 12:41,23-12-2013 12:41,"1,03,82,77,778",Unknown,1,SD0069479,,,
WBA000018,application,Web Based Application,WBS000073,IM0023320,Closed,4,4,4,0.851804805,incident,KM0000720,closed,1,20-12-2013 13:06,,20-12-2013 14:50,20-12-2013 14:50,"1,73,44,44,444",Other,1,SD0069483,,,
SBA000458,application,Server Based Application,WBS000073,IM0023321,Closed,4,4,4,0.054841645,incident,KM0001539,closed,1,20-12-2013 13:16,24-12-2013 14:17,27-12-2013 11:27,27-12-2013 11:27,"9,56,44,44,444",User manual not used,2,#MULTIVALUE,,,
SBA000689,application,Server Based Application,WBS000228,IM0023322,Closed,5,5,5,0.24378823,request for information,KM0000656,closed,0,20-12-2013 13:20,,20-12-2013 13:30,20-12-2013 13:31,"0,175277778",No error - works as designed,1,SD0069486,,,
SBA000458,application,Server Based Application,WBS000073,IM0023323,Closed,5,5,5,0.060229543,request for information,KM0001540,closed,1,20-12-2013 13:28,,02-01-2014 15:00,02-01-2014 15:00,"6,45,31,11,111",Questions,1,SD0069490,,,
SUB000456,subapplication,Web Based Application,WBS000073,IM0023324,Closed,4,4,4,0.785927755,incident,KM0001736,closed,0,20-12-2013 13:35,,20-12-2013 13:43,20-12-2013 13:43,"0,134166667",Operator error,1,SD0069492,,,
WBA000058,application,Web Based Application,WBS000073,IM0023325,Closed,4,4,4,0.711236448,incident,KM0002043,closed,0,20-12-2013 13:47,,20-12-2013 13:52,20-12-2013 13:52,"0,082777778",Software,1,SD0069494,,,
SBA000607,application,Server Based Application,WBS000263,IM0023326,Closed,4,4,4,0.529093725,incident,KM0001106,closed,3,20-12-2013 13:53,27-12-2013 14:26,27-12-2013 15:23,27-12-2013 15:23,"1,56,77,77,778",Other,2,#MULTIVALUE,,,
WBA000058,application,Web Based Application,WBS000073,IM0023327,Closed,4,4,4,0.171945173,incident,KM0002043,closed,0,20-12-2013 13:56,,20-12-2013 14:00,20-12-2013 14:00,"0,064166667",Software,1,SD0069497,,,
SBA000607,application,Server Based Application,WBS000263,IM0023328,Closed,4,4,4,0.412843157,incident,KM0001106,closed,6,20-12-2013 14:08,,30-12-2013 11:23,30-12-2013 11:24,"3,92,575",Unknown,1,SD0069502,,,
SBA000689,application,Server Based Application,WBS000228,IM0023329,Closed,5,5,5,0.180916759,request for information,KM0000656,closed,0,20-12-2013 14:10,,20-12-2013 14:32,20-12-2013 14:32,"0,357777778",No error - works as designed,1,SD0069505,,,
SBA000439,application,Server Based Application,WBS000219,IM0023330,Closed,5,5,5,0.85783479,request for information,KM0002080,closed,0,20-12-2013 14:14,,23-12-2013 09:21,23-12-2013 09:22,"5,62,58,33,333",Software,1,SD0069506,,,
